Date	WSPD	WVHT	u10
2015-11-15 05:50:00	10.4	1.13	10.437749205786409
2015-11-15 06:50:00	10.0	1.09	10.036297313256162
2015-11-15 07:50:00	11.7	1.11	11.742467856509709
2015-11-15 08:50:00	13.2	1.12	13.247912453498133
2015-11-15 09:50:00	11.9	1.2	11.943193802774834
2015-11-15 10:50:00	10.7	1.28	10.738838125184092
2015-11-15 11:50:00	10.5	1.27	10.53811217891897
2015-11-15 12:50:00	9.3	1.25	9.333756501328232
2015-11-15 13:50:00	8.2	1.01	8.229763796870053
2015-11-15 14:50:00	6.4	1.0	6.423230280483945
2015-11-15 15:50:00	7.7	0.85	7.727948931207245
2015-11-15 16:50:00	8.9	0.83	8.932304608797985
2015-11-15 17:50:00	10.2	1.05	10.237023259521285
2015-11-15 18:50:00	10.8	1.25	10.839201098316655
2015-11-15 19:50:00	10.9	1.44	10.939564071449217
2015-11-15 20:50:00	12.0	1.64	12.043556775907396
2015-11-15 21:50:00	12.1	2.02	12.143919749039956
2015-11-15 22:50:00	11.2	1.9	11.240652990846902
2015-11-15 23:50:00	12.5	1.75	12.545371641570203
2015-11-16 00:50:00	12.4	1.89	12.44500866843764
2015-11-16 01:50:00	11.3	1.87	11.341015963979464
2015-11-16 02:50:00	10.7	1.62	10.738838125184092
2015-11-16 03:50:00	9.9	1.57	9.935934340123602
2015-11-16 04:50:00	9.4	1.53	9.434119474460793
2015-11-16 05:50:00	9.7	1.65	9.735208393858477
2015-11-16 07:50:00	9.2	1.65	9.233393528195668
2015-11-16 08:50:00	8.3	1.56	8.330126770002616
2015-11-16 09:50:00	7.1	1.36	7.125771092411875
2015-11-16 10:50:00	5.7	1.32	5.720689468556013
2015-11-16 11:50:00	5.4	1.29	5.419600549158328
2015-11-16 12:50:00	5.4	1.27	5.419600549158328
2015-11-16 13:50:00	5.6	1.26	5.620326495423451
2015-11-16 14:50:00	6.0	1.18	6.021778387953698
2015-11-16 15:50:00	5.7	1.22	5.720689468556013
2015-11-16 16:50:00	5.0	1.14	5.018148656628081
2015-11-16 17:50:00	5.1	0.96	5.118511629760643
2015-11-16 18:50:00	5.6	0.98	5.620326495423451
2015-11-16 19:50:00	6.3	0.94	6.322867307351383
2015-11-16 20:50:00	5.3	0.84	5.319237576025766
2015-11-16 21:50:00	4.3	0.86	4.31560784470015
2015-11-16 22:50:00	4.0	0.77	4.014518925302465
2015-11-16 23:50:00	5.7	0.86	5.720689468556013
2015-11-17 00:50:00	6.4	0.79	6.423230280483945
2015-11-17 01:50:00	9.5	0.84	9.534482447593355
2015-11-17 02:50:00	10.1	0.9	10.136660286388723
2015-11-17 03:50:00	11.2	0.89	11.240652990846902
2015-11-17 04:50:00	12.2	1.12	12.244282722172517
2015-11-17 05:50:00	12.0	1.39	12.043556775907396
2015-11-17 06:50:00	11.0	1.69	11.039927044581779
2015-11-17 07:50:00	10.0	1.77	10.036297313256162
2015-11-17 08:50:00	9.7	1.72	9.735208393858477
2015-11-17 09:50:00	9.3	1.74	9.333756501328232
2015-11-17 10:50:00	9.5	1.67	9.534482447593355
2015-11-17 11:50:00	8.2	1.56	8.229763796870053
2015-11-17 12:50:00	7.7	1.56	7.727948931207245
2015-11-17 13:50:00	8.1	1.49	8.129400823737491
2015-11-17 14:50:00	6.3	1.5	6.322867307351383
2015-11-17 15:50:00	6.9	1.41	6.925045146146752
2015-11-17 16:50:00	6.0	1.4	6.021778387953698
2015-11-17 17:50:00	6.0	1.2	6.021778387953698
2015-11-17 18:50:00	6.1	1.03	6.122141361086259
2015-11-17 19:50:00	5.5	1.0	5.519963522290889
2015-11-17 20:50:00	5.4	0.9	5.419600549158328
2015-11-17 21:50:00	5.5	0.9	5.519963522290889
2015-11-17 22:50:00	5.0	0.73	5.018148656628081
2015-11-17 23:50:00	3.4	0.76	3.4123410865070953
2015-11-18 00:50:00	3.0	0.72	3.010889193976849
2015-11-18 01:50:00	2.6	0.63	2.609437301446602
2015-11-18 02:50:00	4.4	0.59	4.4159708178327115
2015-11-18 03:50:00	4.8	0.61	4.817422710362957
2015-11-18 04:50:00	4.1	0.63	4.114881898435026
2015-11-18 05:50:00	5.5	0.6	5.519963522290889
2015-11-18 06:50:00	4.8	0.67	4.817422710362957
2015-11-18 07:50:00	6.7	0.61	6.72431919988163
2015-11-18 08:50:00	6.4	0.66	6.423230280483945
2015-11-18 09:50:00	6.2	0.64	6.22250433421882
2015-11-18 10:50:00	4.9	0.66	4.91778568349552
2015-11-18 11:50:00	4.0	0.68	4.014518925302465
2015-11-18 12:50:00	3.5	0.66	3.5127040596396566
2015-11-18 13:50:00	5.2	0.63	5.218874602893204
2015-11-18 14:50:00	5.4	0.62	5.419600549158328
2015-11-18 15:50:00	5.6	0.58	5.620326495423451
2015-11-18 16:50:00	5.9	0.59	5.921415414821136
2015-11-18 17:50:00	6.0	0.61	6.021778387953698
2015-11-18 18:50:00	7.3	0.64	7.326497038676998
2015-11-18 19:50:00	7.0	0.71	7.025408119279313
2015-11-18 20:50:00	6.4	0.77	6.423230280483945
2015-11-18 21:50:00	7.2	0.9	7.2261340655444375
2015-11-18 22:50:00	8.3	0.98	8.330126770002616
2015-11-18 23:50:00	8.7	1.05	8.731578662532861
2015-11-19 00:50:00	9.4	1.23	9.434119474460793
2015-11-19 01:50:00	9.8	1.28	9.83557136699104
2015-11-19 02:50:00	9.8	1.32	9.83557136699104
2015-11-19 03:50:00	9.9	1.52	9.935934340123602
2015-11-19 04:50:00	10.4	1.49	10.437749205786409
2015-11-19 05:50:00	10.3	1.51	10.337386232653849
2015-11-19 06:50:00	9.7	1.49	9.735208393858477
2015-11-19 07:50:00	9.8	1.55	9.83557136699104
2015-11-19 08:50:00	9.6	1.65	9.634845420725915
2015-11-19 09:50:00	10.3	1.69	10.337386232653849
2015-11-19 10:50:00	9.6	1.82	9.634845420725915
2015-11-19 11:50:00	10.5	1.78	10.53811217891897
2015-11-19 12:50:00	10.9	1.7	10.939564071449217
2015-11-19 13:50:00	12.3	1.75	12.344645695305081
2015-11-19 14:50:00	11.3	1.98	11.341015963979464
2015-11-19 15:50:00	12.1	2.0	12.143919749039956
2015-11-19 16:50:00	11.6	2.09	11.642104883377149
2015-11-19 17:50:00	11.3	2.22	11.341015963979464
2015-11-19 18:50:00	11.3	2.09	11.341015963979464
2015-11-19 19:50:00	11.0	2.02	11.039927044581779
2015-11-19 20:50:00	10.9	2.13	10.939564071449217
2015-11-19 21:50:00	11.1	2.12	11.140290017714339
2015-11-19 22:50:00	10.7	2.18	10.738838125184092
2015-11-19 23:50:00	10.6	2.05	10.638475152051532
2015-11-20 00:50:00	10.7	1.96	10.738838125184092
2015-11-20 01:50:00	11.7	1.98	11.742467856509709
2015-11-20 02:50:00	11.9	2.13	11.943193802774834
2015-11-20 03:50:00	12.7	2.39	12.746097587835326
2015-11-20 04:50:00	13.1	2.38	13.147549480365571
2015-11-20 05:50:00	12.5	2.41	12.545371641570203
2015-11-20 06:50:00	12.8	2.43	12.84646056096789
2015-11-20 07:50:00	12.3	2.78	12.344645695305081
2015-11-20 08:50:00	7.0	2.52	7.025408119279313
2015-11-20 09:50:00	5.0	2.41	5.018148656628081
2015-11-20 10:50:00	3.6	2.34	3.6130670327722187
2015-11-20 11:50:00	3.1	2.32	3.11125216710941
2015-11-20 12:50:00	4.6	2.05	4.616696764097834
2015-11-20 13:50:00	6.7	2.22	6.72431919988163
2015-11-20 14:50:00	10.3	2.22	10.337386232653849
2015-11-20 15:50:00	10.9	1.93	10.939564071449217
2015-11-20 17:50:00	9.1	1.93	9.133030555063108
2015-11-20 18:50:00	9.5	1.74	9.534482447593355
2015-11-20 19:50:00	8.8	1.68	8.831941635665423
2015-11-20 20:50:00	9.0	1.62	9.032667581930546
2015-11-20 21:50:00	11.6	1.78	11.642104883377149
2015-11-20 22:50:00	10.1	1.56	10.136660286388723
2015-11-20 23:50:00	11.2	1.58	11.240652990846902
2015-11-21 00:50:00	10.9	1.39	10.939564071449217
2015-11-21 02:50:00	12.4	1.41	12.44500866843764
2015-11-21 03:50:00	10.4	1.41	10.437749205786409
2015-11-21 04:50:00	11.9	1.41	11.943193802774834
2015-11-21 05:50:00	13.7	1.34	13.749727319160941
2015-11-21 06:50:00	10.9	1.46	10.939564071449217
2015-11-21 07:50:00	10.6	1.33	10.638475152051532
2015-11-21 08:50:00	10.6	1.39	10.638475152051532
2015-11-21 09:50:00	9.4	1.34	9.434119474460793
2015-11-21 10:50:00	11.5	1.26	11.541741910244587
2015-11-21 11:50:00	11.5	1.4	11.541741910244587
2015-11-21 12:50:00	9.6	1.47	9.634845420725915
2015-11-21 13:50:00	8.1	1.44	8.129400823737491
2015-11-21 14:50:00	7.8	1.39	7.828311904339807
2015-11-21 15:50:00	7.5	1.46	7.527222984942123
2015-11-21 16:50:00	6.6	1.34	6.623956226749066
2015-11-21 17:50:00	5.6	1.21	5.620326495423451
2015-11-21 18:50:00	5.3	1.27	5.319237576025766
2015-11-21 19:50:00	5.6	1.3	5.620326495423451
2015-11-21 20:50:00	5.5	1.22	5.519963522290889
2015-11-21 21:50:00	6.0	1.33	6.021778387953698
2015-11-21 22:50:00	6.4	1.27	6.423230280483945
2015-11-21 23:50:00	6.7	1.41	6.72431919988163
2015-11-22 00:50:00	6.8	1.32	6.824682173014191
2015-11-22 01:50:00	5.2	1.3	5.218874602893204
2015-11-22 02:50:00	5.3	1.28	5.319237576025766
2015-11-22 03:50:00	6.1	1.19	6.122141361086259
2015-11-22 04:50:00	7.1	1.24	7.125771092411875
2015-11-22 05:50:00	7.4	1.28	7.42686001180956
2015-11-22 06:50:00	7.9	1.33	7.928674877472369
2015-11-22 07:50:00	7.8	1.38	7.828311904339807
2015-11-22 08:50:00	8.1	1.27	8.129400823737491
2015-11-22 09:50:00	7.7	1.42	7.727948931207245
2015-11-22 10:50:00	7.2	1.43	7.2261340655444375
2015-11-22 11:50:00	7.1	1.5	7.125771092411875
2015-11-22 12:50:00	7.1	1.52	7.125771092411875
2015-11-22 13:50:00	8.6	1.41	8.6312156894003
2015-11-22 14:50:00	7.6	1.44	7.6275859580746825
2015-11-22 15:50:00	4.4	1.3	4.4159708178327115
2015-11-22 16:50:00	6.2	1.23	6.22250433421882
2015-11-22 17:50:00	5.5	1.28	5.519963522290889
2015-11-22 18:50:00	5.6	1.22	5.620326495423451
2015-11-22 19:50:00	5.4	1.35	5.419600549158328
2015-11-22 20:50:00	5.5	1.34	5.519963522290889
2015-11-22 22:50:00	7.4	1.29	7.42686001180956
2015-11-22 23:50:00	9.4	1.33	9.434119474460793
2015-11-23 00:50:00	11.2	1.37	11.240652990846902
2015-11-23 01:50:00	12.0	1.68	12.043556775907396
2015-11-23 02:50:00	13.2	1.72	13.247912453498133
2015-11-23 03:50:00	12.6	1.93	12.645734614702766
2015-11-23 04:50:00	12.4	1.97	12.44500866843764
2015-11-23 05:50:00	11.7	1.95	11.742467856509709
2015-11-23 07:50:00	12.7	2.05	12.746097587835326
2015-11-23 08:50:00	12.1	2.02	12.143919749039956
2015-11-23 09:50:00	12.1	1.97	12.143919749039956
2015-11-23 10:50:00	11.8	1.96	11.842830829642272
2015-11-23 11:50:00	11.6	2.05	11.642104883377149
2015-11-23 12:50:00	11.3	2.04	11.341015963979464
2015-11-23 13:50:00	10.5	2.01	10.53811217891897
2015-11-23 14:50:00	9.3	1.96	9.333756501328232
2015-11-23 15:50:00	9.3	1.86	9.333756501328232
2015-11-23 16:50:00	9.2	1.84	9.233393528195668
2015-11-23 17:50:00	8.4	1.85	8.430489743135176
2015-11-23 18:50:00	8.7	1.89	8.731578662532861
2015-11-23 19:50:00	9.3	1.91	9.333756501328232
2015-11-23 20:50:00	9.3	2.07	9.333756501328232
2015-11-23 21:50:00	9.4	2.1	9.434119474460793
2015-11-23 22:50:00	10.4	1.86	10.437749205786409
2015-11-23 23:50:00	10.3	1.99	10.337386232653849
2015-11-24 00:50:00	10.4	1.78	10.437749205786409
2015-11-24 01:50:00	8.6	1.83	8.6312156894003
2015-11-24 02:50:00	9.8	1.57	9.83557136699104
2015-11-24 03:50:00	9.7	1.6	9.735208393858477
2015-11-24 04:50:00	9.6	1.52	9.634845420725915
2015-11-24 05:50:00	8.2	1.48	8.229763796870053
2015-11-24 07:50:00	8.7	1.41	8.731578662532861
2015-11-24 09:50:00	7.7	1.3	7.727948931207245
2015-11-24 10:50:00	6.7	1.31	6.72431919988163
2015-11-24 11:50:00	5.5	1.13	5.519963522290889
2015-11-24 12:50:00	4.6	1.09	4.616696764097834
2015-11-24 13:50:00	4.4	1.02	4.4159708178327115
2015-11-24 14:50:00	5.3	0.95	5.319237576025766
2015-11-24 15:50:00	5.7	0.95	5.720689468556013
2015-11-24 16:50:00	5.6	0.83	5.620326495423451
2015-11-24 17:50:00	4.8	0.82	4.817422710362957
2015-11-24 18:50:00	6.1	0.86	6.122141361086259
2015-11-24 19:50:00	6.3	0.84	6.322867307351383
2015-11-24 20:50:00	6.6	0.88	6.623956226749066
2015-11-24 21:50:00	5.4	0.79	5.419600549158328
2015-11-24 22:50:00	5.4	0.84	5.419600549158328
2015-11-24 23:50:00	5.2	0.79	5.218874602893204
2015-11-25 00:50:00	5.0	0.74	5.018148656628081
2015-11-25 01:50:00	4.8	0.7	4.817422710362957
2015-11-25 02:50:00	4.7	0.69	4.717059737230397
2015-11-25 03:50:00	3.6	0.64	3.6130670327722187
2015-11-25 04:50:00	2.9	0.71	2.9105262208442872
2015-11-25 05:50:00	3.7	0.6	3.71343000590478
2015-11-25 06:50:00	2.3	0.57	2.308348382048917
2015-11-25 07:50:00	2.4	0.52	2.4087113551814787
2015-11-25 08:50:00	0.3	0.56	0.30108891939768484
2015-11-25 09:50:00	2.4	0.56	2.4087113551814787
2015-11-25 10:50:00	3.0	0.59	3.010889193976849
2015-11-25 11:50:00	3.5	0.61	3.5127040596396566
2015-11-25 12:50:00	4.3	0.53	4.31560784470015
2015-11-25 13:50:00	3.5	0.5	3.5127040596396566
2015-11-25 14:50:00	4.4	0.52	4.4159708178327115
2015-11-25 15:50:00	4.2	0.53	4.215244871567588
2015-11-25 16:50:00	5.0	0.59	5.018148656628081
2015-11-25 17:50:00	6.4	0.66	6.423230280483945
2015-11-25 18:50:00	5.3	0.75	5.319237576025766
2015-11-25 19:50:00	3.9	0.69	3.9141559521699034
2015-11-25 20:50:00	7.3	0.66	7.326497038676998
2015-11-25 21:50:00	7.7	0.68	7.727948931207245
2015-11-25 22:50:00	7.9	0.77	7.928674877472369
2015-11-25 23:50:00	8.3	0.84	8.330126770002616
2015-11-26 00:50:00	7.8	0.93	7.828311904339807
2015-11-26 01:50:00	8.6	0.96	8.6312156894003
2015-11-26 02:50:00	6.6	1.06	6.623956226749066
2015-11-26 03:50:00	7.3	0.99	7.326497038676998
2015-11-26 04:50:00	8.4	1.13	8.430489743135176
2015-11-26 05:50:00	8.0	1.16	8.02903785060493
2015-11-26 06:50:00	5.9	1.17	5.921415414821136
2015-11-26 07:50:00	4.3	1.09	4.31560784470015
2015-11-26 08:50:00	3.3	1.06	3.311978113374533
2015-11-26 09:50:00	2.1	1.0	2.107622435783794
2015-11-26 10:50:00	2.7	1.1	2.709800274579164
2015-11-26 11:50:00	4.6	1.06	4.616696764097834
2015-11-26 12:50:00	8.0	1.16	8.02903785060493
2015-11-26 13:50:00	6.6	1.19	6.623956226749066
2015-11-26 14:50:00	6.7	1.15	6.72431919988163
2015-11-26 15:50:00	7.1	1.12	7.125771092411875
2015-11-26 16:50:00	5.8	1.18	5.8210524416885745
2015-11-26 17:50:00	4.9	1.08	4.91778568349552
2015-11-26 18:50:00	4.1	1.07	4.114881898435026
2015-11-26 19:50:00	3.3	0.94	3.311978113374533
2015-11-26 20:50:00	2.9	0.91	2.9105262208442872
2015-11-26 21:50:00	1.3	0.96	1.304718650723301
2015-11-26 22:50:00	3.3	0.95	3.311978113374533
2015-11-26 23:50:00	4.6	0.95	4.616696764097834
2015-11-27 00:50:00	6.0	0.93	6.021778387953698
2015-11-27 01:50:00	5.4	0.97	5.419600549158328
2015-11-27 02:50:00	6.4	1.0	6.423230280483945
2015-11-27 03:50:00	5.9	1.09	5.921415414821136
2015-11-27 04:50:00	6.1	1.16	6.122141361086259
2015-11-27 05:50:00	5.5	1.24	5.519963522290889
2015-11-27 06:50:00	4.6	1.28	4.616696764097834
2015-11-27 07:50:00	4.4	1.41	4.4159708178327115
2015-11-27 08:50:00	4.9	1.33	4.91778568349552
2015-11-27 09:50:00	4.5	1.25	4.516333790965273
2015-11-27 10:50:00	5.5	1.22	5.519963522290889
2015-11-27 11:50:00	5.0	1.24	5.018148656628081
2015-11-27 12:50:00	5.4	1.2	5.419600549158328
2015-11-27 13:50:00	5.6	1.16	5.620326495423451
2015-11-27 14:50:00	6.2	1.27	6.22250433421882
2015-11-27 15:50:00	6.1	1.34	6.122141361086259
2015-11-27 16:50:00	5.7	1.35	5.720689468556013
2015-11-27 17:50:00	5.0	1.43	5.018148656628081
2015-11-27 18:50:00	5.5	1.46	5.519963522290889
2015-11-27 19:50:00	5.4	1.54	5.419600549158328
2015-11-27 20:50:00	5.7	1.43	5.720689468556013
2015-11-27 21:50:00	5.1	1.36	5.118511629760643
2015-11-27 22:50:00	6.0	1.38	6.021778387953698
2015-11-27 23:50:00	7.1	1.54	7.125771092411875
2015-11-28 00:50:00	7.9	1.42	7.928674877472369
2015-11-28 01:50:00	7.4	1.69	7.42686001180956
2015-11-28 02:50:00	8.0	1.71	8.02903785060493
2015-11-28 03:50:00	8.4	1.85	8.430489743135176
2015-11-28 04:50:00	8.4	1.76	8.430489743135176
2015-11-28 05:50:00	7.7	1.82	7.727948931207245
2015-11-28 06:50:00	9.0	1.82	9.032667581930546
2015-11-28 07:50:00	7.5	2.11	7.527222984942123
2015-11-28 08:50:00	6.6	2.01	6.623956226749066
2015-11-28 09:50:00	7.5	1.93	7.527222984942123
2015-11-28 10:50:00	7.1	1.83	7.125771092411875
2015-11-28 11:50:00	7.1	1.79	7.125771092411875
2015-11-28 12:50:00	6.5	1.76	6.5235932536165055
2015-11-28 13:50:00	6.6	1.6	6.623956226749066
2015-11-28 14:50:00	5.1	1.78	5.118511629760643
2015-11-28 15:50:00	5.3	1.7	5.319237576025766
2015-11-28 16:50:00	5.4	1.77	5.419600549158328
2015-11-28 17:50:00	4.3	1.62	4.31560784470015
2015-11-28 18:50:00	3.4	1.54	3.4123410865070953
2015-11-28 19:50:00	7.5	1.64	7.527222984942123
2015-11-28 20:50:00	5.9	1.56	5.921415414821136
2015-11-28 21:50:00	5.3	1.45	5.319237576025766
2015-11-28 22:50:00	5.8	1.27	5.8210524416885745
2015-11-28 23:50:00	6.1	1.39	6.122141361086259
2015-11-29 00:50:00	6.5	1.34	6.5235932536165055
2015-11-29 01:50:00	6.9	1.36	6.925045146146752
2015-11-29 02:50:00	5.8	1.47	5.8210524416885745
2015-11-29 03:50:00	6.9	1.27	6.925045146146752
2015-11-29 04:50:00	6.0	1.22	6.021778387953698
2015-11-29 05:50:00	5.1	1.28	5.118511629760643
2015-11-29 06:50:00	3.8	1.23	3.8137929790373413
2015-11-29 07:50:00	6.2	1.03	6.22250433421882
2015-11-29 08:50:00	7.1	1.11	7.125771092411875
2015-11-29 09:50:00	6.5	1.24	6.5235932536165055
2015-11-29 10:50:00	6.4	1.18	6.423230280483945
2015-11-29 11:50:00	6.8	1.08	6.824682173014191
2015-11-29 12:50:00	6.7	1.05	6.72431919988163
2015-11-29 13:50:00	6.4	1.1	6.423230280483945
2015-11-29 14:50:00	6.6	1.11	6.623956226749066
2015-11-29 15:50:00	6.5	1.1	6.5235932536165055
2015-11-29 16:50:00	5.4	1.06	5.419600549158328
2015-11-29 17:50:00	4.9	1.04	4.91778568349552
2015-11-29 18:50:00	5.5	0.91	5.519963522290889
2015-11-29 19:50:00	4.9	0.85	4.91778568349552
2015-11-29 20:50:00	5.0	0.84	5.018148656628081
2015-11-29 21:50:00	5.6	0.97	5.620326495423451
2015-11-29 22:50:00	5.3	0.85	5.319237576025766
2015-11-29 23:50:00	6.0	0.84	6.021778387953698
2015-11-30 00:50:00	7.8	0.95	7.828311904339807
2015-11-30 01:50:00	10.0	1.01	10.036297313256162
2015-11-30 02:50:00	9.7	1.25	9.735208393858477
2015-11-30 03:50:00	10.4	1.5	10.437749205786409
2015-11-30 04:50:00	9.8	1.57	9.83557136699104
2015-11-30 05:50:00	8.8	1.52	8.831941635665423
2015-11-30 06:50:00	9.4	1.44	9.434119474460793
2015-11-30 07:50:00	8.7	1.57	8.731578662532861
2015-11-30 08:50:00	8.6	1.51	8.6312156894003
2015-11-30 09:50:00	7.9	1.51	7.928674877472369
2015-11-30 10:50:00	7.9	1.5	7.928674877472369
2015-11-30 11:50:00	7.8	1.47	7.828311904339807
2015-11-30 12:50:00	8.4	1.51	8.430489743135176
2015-11-30 13:50:00	8.3	1.58	8.330126770002616
2015-11-30 14:50:00	7.7	1.67	7.727948931207245
2015-11-30 15:50:00	7.2	1.56	7.2261340655444375
2015-11-30 16:50:00	6.0	1.67	6.021778387953698
2015-11-30 17:50:00	5.0	1.57	5.018148656628081
2015-11-30 18:50:00	5.3	1.57	5.319237576025766
2015-11-30 19:50:00	5.6	1.25	5.620326495423451
2015-11-30 20:50:00	6.1	1.29	6.122141361086259
2015-11-30 21:50:00	6.6	1.28	6.623956226749066
2015-11-30 22:50:00	6.1	1.23	6.122141361086259
2015-11-30 23:50:00	5.2	1.33	5.218874602893204
2015-12-01 00:50:00	5.0	1.27	5.018148656628081
2015-12-01 01:50:00	4.8	1.2	4.817422710362957
2015-12-01 02:50:00	5.5	1.17	5.519963522290889
2015-12-01 03:50:00	5.9	1.14	5.921415414821136
2015-12-01 04:50:00	5.8	1.14	5.8210524416885745
2015-12-01 05:50:00	6.6	1.11	6.623956226749066
2015-12-01 06:50:00	7.2	1.11	7.2261340655444375
2015-12-01 07:50:00	8.1	1.16	8.129400823737491
2015-12-01 08:50:00	8.6	1.28	8.6312156894003
2015-12-01 09:50:00	8.8	1.28	8.831941635665423
2015-12-01 10:50:00	9.0	1.35	9.032667581930546
2015-12-01 11:50:00	10.2	1.47	10.237023259521285
2015-12-01 12:50:00	11.1	1.59	11.140290017714339
2015-12-01 13:50:00	11.4	1.86	11.441378937112026
2015-12-01 14:50:00	10.7	2.17	10.738838125184092
2015-12-01 15:50:00	11.1	2.02	11.140290017714339
2015-12-01 16:50:00	10.6	2.18	10.638475152051532
2015-12-01 17:50:00	10.1	2.21	10.136660286388723
2015-12-01 18:50:00	9.7	2.21	9.735208393858477
2015-12-01 19:50:00	9.9	2.11	9.935934340123602
2015-12-01 20:50:00	10.9	2.11	10.939564071449217
2015-12-01 21:50:00	10.2	2.12	10.237023259521285
2015-12-01 22:50:00	10.9	2.28	10.939564071449217
2015-12-01 23:50:00	10.4	2.38	10.437749205786409
2015-12-02 00:50:00	9.7	2.34	9.735208393858477
2015-12-02 01:50:00	8.5	2.29	8.530852716267738
2015-12-02 02:50:00	8.7	2.55	8.731578662532861
2015-12-02 03:50:00	8.8	2.33	8.831941635665423
2015-12-02 04:50:00	7.7	2.22	7.727948931207245
2015-12-02 05:50:00	6.1	2.22	6.122141361086259
2015-12-02 06:50:00	4.2	2.54	4.215244871567588
2015-12-02 07:50:00	3.8	2.31	3.8137929790373413
2015-12-02 08:50:00	1.6	2.16	1.6058075701209862
2015-12-02 09:50:00	1.3	2.23	1.304718650723301
2015-12-02 10:50:00	3.5	1.87	3.5127040596396566
2015-12-02 11:50:00	4.2	1.69	4.215244871567588
2015-12-02 12:50:00	4.7	1.67	4.717059737230397
2015-12-02 13:50:00	5.1	1.52	5.118511629760643
2015-12-02 14:50:00	4.4	1.36	4.4159708178327115
2015-12-02 15:50:00	2.9	1.37	2.9105262208442872
2015-12-02 16:50:00	3.3	1.16	3.311978113374533
2015-12-02 17:50:00	3.0	1.24	3.010889193976849
2015-12-02 18:50:00	2.0	1.27	2.0072594626512323
2015-12-02 19:50:00	1.5	1.28	1.5054445969884245
2015-12-02 20:50:00	2.3	1.26	2.308348382048917
2015-12-02 21:50:00	2.3	1.23	2.308348382048917
2015-12-02 22:50:00	2.9	1.24	2.9105262208442872
2015-12-02 23:50:00	6.7	1.4	6.72431919988163
2015-12-03 00:50:00	9.0	1.34	9.032667581930546
2015-12-03 01:50:00	8.0	1.32	8.02903785060493
2015-12-03 02:50:00	7.9	1.34	7.928674877472369
2015-12-03 03:50:00	9.7	1.34	9.735208393858477
2015-12-03 04:50:00	7.5	1.23	7.527222984942123
2015-12-03 05:50:00	8.2	1.21	8.229763796870053
2015-12-03 06:50:00	6.6	1.26	6.623956226749066
2015-12-03 07:50:00	8.0	1.18	8.02903785060493
2015-12-03 08:50:00	8.3	1.21	8.330126770002616
2015-12-03 09:50:00	9.0	1.26	9.032667581930546
2015-12-03 10:50:00	10.5	1.4	10.53811217891897
2015-12-03 11:50:00	11.1	1.41	11.140290017714339
2015-12-03 12:50:00	12.2	1.59	12.244282722172517
2015-12-03 13:50:00	12.5	1.68	12.545371641570203
2015-12-03 14:50:00	11.4	1.88	11.441378937112026
2015-12-03 15:50:00	12.0	1.84	12.043556775907396
2015-12-03 16:50:00	12.8	1.94	12.84646056096789
2015-12-03 17:50:00	12.4	1.92	12.44500866843764
2015-12-03 18:50:00	11.4	1.79	11.441378937112026
2015-12-03 19:50:00	12.4	1.87	12.44500866843764
2015-12-03 20:50:00	11.7	1.8	11.742467856509709
2015-12-03 21:50:00	12.5	1.69	12.545371641570203
2015-12-03 22:50:00	14.4	2.0	14.452268131088875
2015-12-03 23:50:00	13.1	1.99	13.147549480365571
2015-12-04 00:50:00	12.4	1.82	12.44500866843764
2015-12-04 01:50:00	12.6	1.95	12.645734614702766
2015-12-04 02:50:00	11.8	1.86	11.842830829642272
2015-12-04 03:50:00	10.0	1.74	10.036297313256162
2015-12-04 04:50:00	10.0	1.6	10.036297313256162
2015-12-04 05:50:00	10.6	1.55	10.638475152051532
2015-12-04 07:50:00	9.8	1.29	9.83557136699104
2015-12-04 08:50:00	10.3	1.2	10.337386232653849
2015-12-04 09:50:00	9.7	1.14	9.735208393858477
2015-12-04 10:50:00	8.6	1.16	8.6312156894003
2015-12-04 11:50:00	8.2	1.06	8.229763796870053
2015-12-04 12:50:00	7.6	0.99	7.6275859580746825
2015-12-04 13:50:00	6.8	0.88	6.824682173014191
2015-12-04 14:50:00	7.7	0.83	7.727948931207245
2015-12-04 15:50:00	6.5	0.75	6.5235932536165055
2015-12-04 16:50:00	5.9	0.74	5.921415414821136
2015-12-04 17:50:00	5.6	0.75	5.620326495423451
2015-12-04 18:50:00	5.4	0.73	5.419600549158328
2015-12-04 19:50:00	6.4	0.72	6.423230280483945
2015-12-04 20:50:00	7.6	0.71	7.6275859580746825
2015-12-04 21:50:00	7.2	0.72	7.2261340655444375
2015-12-04 22:50:00	7.5	0.68	7.527222984942123
2015-12-04 23:50:00	7.1	0.67	7.125771092411875
2015-12-05 00:50:00	5.9	0.61	5.921415414821136
2015-12-05 01:50:00	6.7	0.59	6.72431919988163
2015-12-05 02:50:00	7.7	0.58	7.727948931207245
2015-12-05 03:50:00	9.0	0.7	9.032667581930546
